plest_id,place_id,est_year
plest_0889,yrdb2897,nan
plest_0890,yrdb718,nan
plest_0891,yrdb766,nan
plest_0892,yrdb2845,nan
plest_0893,yrdb2437,nan
plest_0894,yrdb3409,nan
plest_0895,yrdb1277,nan
plest_0896,yrdb2670,nan
plest_0897,yrdb1352,nan
plest_0898,yrdb373,nan
plest_0899,yrdb2854,nan
plest_0900,yrdb1989,nan
plest_0901,yrdb3408,nan
plest_0902,yrdb680,nan
plest_0903,yrdb100,nan
plest_0904,yrdb3068,nan
plest_0905,yrdb3078,nan
plest_0906,yrdb1804,nan
plest_0907,yrdb46,nan
plest_0908,yrdb2844,nan
plest_0909,yrdb2720,nan
plest_0910,yrdb1593,nan
plest_0911,yrdb1885,nan
plest_0912,yrdb2904,nan
plest_0913,yrdb3033,nan
plest_0914,yrdb1003,nan
plest_0915,yrdb3655,nan
plest_0916,yrdb2650,nan
plest_0917,yrdb1145,nan
plest_0918,yrdb3125,nan
plest_0919,yrdb2194,nan
plest_0920,yrdb1463,nan
plest_0921,yrdb3398,nan
plest_0922,yrdb2204,nan
plest_0923,yrdb484,nan
plest_0924,yrdb3178,nan
plest_0925,yrdb1707,nan
plest_0926,yrdb2444,nan
plest_0927,yrdb1535,nan
plest_0928,yrdb164,nan
plest_0929,yrdb1347,nan
plest_0930,yrdb556,nan
plest_0931,yrdb3118,nan
plest_0932,yrdb1620,nan
plest_0933,yrdb458,nan
plest_0934,yrdb1347,nan
plest_0935,yrdb2017,nan
plest_0936,yrdb3184,nan
plest_0937,yrdb1932,nan
plest_0938,yrdb2946,nan
plest_0939,yrdb3127,nan
plest_0940,yrdb205,nan
plest_0941,yrdb3420,nan
plest_0942,yrdb1948,nan
plest_0943,yrdb892,nan
plest_0944,yrdb3128,nan
plest_0945,yrdb2062,nan
plest_0946,yrdb2648,nan
plest_0947,yrdb1777,nan
plest_0948,yrdb3656,nan
plest_0949,yrdb2648,nan
plest_0950,yrdb1341,nan
plest_0951,yrdb708,nan
plest_0952,yrdb2100,nan
plest_0953,yrdb2765,nan
plest_0954,yrdb469,nan
plest_0955,yrdb2216,nan
plest_0956,yrdb419,nan
plest_0957,yrdb1430,nan
plest_0958,yrdb97,nan
plest_0959,yrdb1712,nan
plest_0960,yrdb921,nan
plest_0961,yrdb2418,nan
plest_0962,yrdb950,nan
plest_0963,yrdb2407,nan
plest_0964,yrdb3550,nan
plest_0965,yrdb2203,nan
plest_0966,yrdb251,nan
plest_0967,yrdb3218,nan
plest_0968,yrdb2659,nan
plest_0969,yrdb2985,nan
plest_0970,yrdb1827,nan
plest_0971,yrdb1610,nan
plest_0972,yrdb1146,nan
plest_0973,yrdb2935,nan
plest_0974,yrdb3308,nan
plest_0975,yrdb1202,nan
plest_0976,yrdb3657,nan
plest_0977,yrdb1425,nan
plest_0978,yrdb2539,nan
plest_0979,yrdb2672,nan
plest_0980,yrdb2855,nan
plest_0981,yrdb1433,nan
plest_0982,yrdb2785,nan
plest_0983,yrdb3658,nan
plest_0984,yrdb1579,nan
plest_0985,yrdb716,nan
plest_0986,yrdb2966,nan
plest_0987,yrdb2044,nan
plest_0988,yrdb166,nan
plest_0989,yrdb2925,nan
plest_0990,yrdb457,nan
plest_0991,yrdb449,nan
plest_0992,yrdb3153,nan
plest_0993,yrdb2692,nan
plest_0994,yrdb3126,nan
plest_0995,yrdb1435,nan
plest_0996,yrdb141,nan
plest_0997,yrdb2926,nan
plest_0998,yrdb1583,nan
plest_0999,yrdb2016,nan
plest_1000,yrdb1369,nan
plest_1001,yrdb3414,nan
plest_1002,yrdb820,nan
plest_1003,yrdb3659,nan
plest_1004,yrdb1246,nan
plest_1005,yrdb2498,nan
plest_1006,yrdb846,nan
plest_1007,yrdb2671,nan
plest_1008,yrdb2202,nan
plest_1009,yrdb3655,nan
plest_1010,yrdb2354,nan
plest_1011,yrdb163,nan
plest_1012,yrdb664,nan
plest_1013,yrdb2329,nan
plest_1014,yrdb2047,nan
plest_1015,yrdb1567,nan
plest_1016,yrdb207,nan
plest_1017,yrdb3122,nan
plest_1018,yrdb3370,nan
plest_1019,yrdb2205,nan
plest_1020,yrdb1277,nan
plest_1021,yrdb98,nan
plest_1022,yrdb2683,nan
plest_1023,yrdb1023,nan
plest_1024,yrdb3397,nan
plest_1025,yrdb1021,nan
plest_1026,yrdb3095,nan
plest_1027,yrdb1888,nan
plest_1028,yrdb518,nan
plest_1029,yrdb3126,nan
plest_1030,yrdb1435,nan
plest_1031,yrdb3458,nan
plest_1032,yrdb3136,nan
plest_1033,yrdb2977,nan
plest_1034,yrdb1202,nan
plest_1035,yrdb1433,nan
plest_1036,yrdb1017,nan
plest_1037,yrdb1151,nan
plest_1038,yrdb2709,nan
plest_1039,yrdb2975,nan
plest_1040,yrdb2927,nan
plest_1041,yrdb1599,nan
plest_1042,yrdb2855,nan
plest_1043,yrdb2116,nan
plest_1044,yrdb1539,nan
plest_1045,yrdb381,nan
plest_1046,yrdb2503,nan
plest_1047,yrdb205,nan
plest_1048,yrdb846,nan
plest_1049,yrdb3414,nan
plest_1050,yrdb2202,nan
plest_1051,yrdb2671,nan
plest_1052,yrdb2656,nan
plest_1053,yrdb1712,nan
plest_1054,yrdb458,nan
plest_1055,yrdb2765,nan
plest_1056,yrdb556,nan
plest_1057,yrdb2444,nan
plest_1058,yrdb2394,nan
plest_1059,yrdb2854,nan
plest_1060,yrdb3408,nan
plest_1061,yrdb928,nan
plest_1062,yrdb1981,nan
plest_1063,yrdb2720,nan
plest_1064,yrdb2329,nan
plest_1065,yrdb3095,nan
plest_1066,yrdb2205,nan
plest_1067,yrdb2047,nan
plest_1068,yrdb1021,nan
plest_1069,yrdb3397,nan
plest_1070,yrdb1040,nan
plest_1071,yrdb2653,nan
plest_1072,yrdb2468,nan
plest_1073,yrdb3661,nan
plest_1074,yrdb1551,nan
plest_1075,yrdb2795,nan
plest_1076,yrdb1539,nan
plest_1077,yrdb2618,nan
plest_1078,yrdb3484,nan
plest_1079,yrdb2114,nan
plest_1080,yrdb954,nan
plest_1081,yrdb3528,nan
plest_1082,yrdb3458,nan
plest_1083,yrdb3213,nan
plest_1084,yrdb2487,nan
plest_1085,yrdb3410,nan
plest_1086,yrdb3662,nan
plest_1087,yrdb1231,nan
plest_1088,yrdb1712,nan
plest_1089,yrdb2531,nan
plest_1090,yrdb2519,nan
plest_1091,yrdb1796,nan
plest_1092,yrdb3091,nan
plest_1093,yrdb458,nan
plest_1094,yrdb466,nan
plest_1095,yrdb2043,nan
plest_1096,yrdb1367,nan
plest_1097,yrdb1075,nan
plest_1098,yrdb205,nan
plest_1099,yrdb49,nan
plest_1100,yrdb924,nan
plest_1101,yrdb220,nan
plest_1102,yrdb3143,nan
plest_1103,yrdb2414,nan
plest_1104,yrdb1258,nan
plest_1105,yrdb1034,nan
plest_1106,yrdb3079,nan
plest_1107,yrdb136,nan
plest_1108,yrdb6,nan
plest_1109,yrdb2440,nan
plest_1110,yrdb1084,nan
plest_1111,yrdb1321,nan
plest_1112,yrdb3133,nan
plest_1113,yrdb351,nan
plest_1114,yrdb857,nan
plest_1115,yrdb849,nan
plest_1116,yrdb3664,nan
plest_1117,yrdb3088,nan
plest_1118,yrdb2684,nan
plest_1119,yrdb1319,nan
plest_1120,yrdb1480,nan
plest_1121,yrdb1433,nan
plest_1122,yrdb1350,nan
plest_1123,yrdb3448,nan
plest_1124,yrdb1910,nan
plest_1125,yrdb1771,nan
plest_1126,yrdb413,nan
plest_1127,yrdb2339,nan
plest_1128,yrdb2040,nan
plest_1129,yrdb3414,nan
plest_1130,yrdb2247,nan
plest_1131,yrdb2469,nan
plest_1132,yrdb560,nan
plest_1133,yrdb230,nan
plest_1134,yrdb242,nan
plest_1135,yrdb101,nan
plest_1136,yrdb2299,nan
plest_1137,yrdb2133,nan
plest_1138,yrdb375,nan
plest_1139,yrdb234,nan
plest_1140,yrdb671,nan
plest_1141,yrdb3665,nan
plest_1142,yrdb3666,nan
plest_1143,yrdb1884,nan
plest_1144,yrdb1546,nan
plest_1145,yrdb2171,nan
plest_1146,yrdb577,nan
plest_1147,yrdb2357,nan
plest_1148,yrdb2607,nan
plest_1149,yrdb869,nan
plest_1150,yrdb3542,nan
plest_1151,yrdb2934,nan
plest_1152,yrdb2619,nan
plest_1153,yrdb1234,nan
plest_1154,yrdb630,nan
plest_1155,yrdb1547,nan
plest_1156,yrdb3103,nan
plest_1157,yrdb2139,nan
plest_1158,yrdb520,nan
plest_1159,yrdb1260,nan
plest_1160,yrdb2795,nan
plest_1161,yrdb2785,nan
plest_1162,yrdb716,nan
plest_1163,yrdb3497,nan
plest_1164,yrdb136,nan
plest_1165,yrdb1433,nan
plest_1166,yrdb3061,nan
plest_1167,yrdb3667,nan
plest_1168,yrdb2440,nan
plest_1169,yrdb2114,nan
plest_1170,yrdb3088,nan
plest_1171,yrdb1350,nan
plest_1172,yrdb1480,nan
plest_1173,yrdb1202,nan
plest_1174,yrdb3458,nan
plest_1175,yrdb1247,nan
plest_1176,yrdb2487,nan
plest_1177,yrdb2375,nan
plest_1178,yrdb1531,nan
plest_1179,yrdb2099,nan
plest_1180,yrdb164,nan
plest_1181,yrdb2516,nan
plest_1182,yrdb2531,nan
plest_1183,yrdb2062,nan
plest_1184,yrdb1365,nan
plest_1185,yrdb236,nan
plest_1186,yrdb3091,nan
plest_1187,yrdb2689,nan
plest_1188,yrdb576,nan
plest_1189,yrdb2216,nan
plest_1190,yrdb2473,nan
plest_1191,yrdb3401,nan
plest_1192,yrdb2911,nan
plest_1193,yrdb2635,nan
plest_1194,yrdb2899,nan
plest_1195,yrdb374,nan
plest_1196,yrdb2417,nan
plest_1197,yrdb3111,nan
plest_1198,yrdb2404,nan
plest_1199,yrdb1956,nan
plest_1200,yrdb2845,nan
plest_1201,yrdb652,nan
plest_1202,yrdb49,nan
plest_1203,yrdb3143,nan
plest_1204,yrdb205,nan
plest_1205,yrdb2693,nan
plest_1206,yrdb1309,nan
plest_1207,yrdb1258,nan
plest_1208,yrdb1405,nan
plest_1209,yrdb1034,nan
plest_1210,yrdb3203,nan
plest_1211,yrdb3448,nan
plest_1212,yrdb3414,nan
plest_1213,yrdb611,nan
plest_1214,yrdb1533,nan
plest_1215,yrdb2372,nan
plest_1216,yrdb1968,nan
plest_1217,yrdb2789,nan
plest_1218,yrdb2461,nan
plest_1219,yrdb1546,nan
plest_1220,yrdb207,nan
plest_1221,yrdb2405,nan
plest_1222,yrdb2449,nan
plest_1223,yrdb64,nan
plest_1224,yrdb286,nan
plest_1225,yrdb3078,nan
plest_1226,yrdb671,nan
plest_1227,yrdb3507,nan
plest_1228,yrdb577,nan
plest_1229,yrdb3095,nan
plest_1230,yrdb2633,nan
plest_1231,yrdb2171,nan
plest_1232,yrdb197,nan
plest_1233,yrdb651,nan
plest_1234,yrdb3668,nan
plest_1235,yrdb491,nan
plest_1236,yrdb2118,nan
plest_1237,yrdb49,nan
plest_1238,yrdb232,nan
plest_1239,yrdb2645,nan
plest_1240,yrdb3409,nan
plest_1241,yrdb652,nan
plest_1242,yrdb3669,nan
plest_1243,yrdb1328,nan
plest_1244,yrdb996,nan
plest_1245,yrdb2188,nan
plest_1246,yrdb3457,nan
plest_1247,yrdb2001,nan
plest_1248,yrdb1321,nan
plest_1249,yrdb532,nan
plest_1250,yrdb2717,nan
plest_1251,yrdb575,nan
plest_1252,yrdb2278,nan
plest_1253,yrdb1582,nan
plest_1254,yrdb531,nan
plest_1255,yrdb924,nan
plest_1256,yrdb906,nan
plest_1257,yrdb766,nan
plest_1258,yrdb2905,nan
plest_1259,yrdb550,nan
plest_1260,yrdb3474,nan
plest_1261,yrdb2770,nan
plest_1262,yrdb3547,nan
plest_1263,yrdb1134,nan
plest_1264,yrdb1777,nan
plest_1265,yrdb1080,nan
plest_1266,yrdb1822,nan
plest_1267,yrdb2264,nan
plest_1268,yrdb2759,nan
plest_1269,yrdb3670,nan
plest_1270,yrdb3543,nan
plest_1271,yrdb2041,nan
plest_1272,yrdb3671,nan
plest_1273,yrdb893,nan
plest_1274,yrdb2045,nan
plest_1275,yrdb2008,nan
plest_1276,yrdb3672,nan
plest_1277,yrdb1138,nan
plest_1278,yrdb2926,nan
plest_1279,yrdb2105,nan
plest_1280,yrdb3673,nan
plest_1281,yrdb3255,nan
plest_1282,yrdb2705,nan
plest_1283,yrdb2357,nan
plest_1284,yrdb3145,nan
plest_1285,yrdb1260,nan
plest_1286,yrdb2236,nan
plest_1287,yrdb2648,262
plest_1288,yrdb2945,262
plest_1289,yrdb1365,262
plest_1290,yrdb1985,262
plest_1291,yrdb3091,262
plest_1292,yrdb3105,262
plest_1293,yrdb3187,262
plest_1294,yrdb466,262
plest_1295,yrdb3506,262
plest_1296,yrdb3401,262
plest_1297,yrdb485,262
plest_1298,yrdb766,262
plest_1299,yrdb652,262
plest_1300,yrdb553,262
plest_1301,yrdb2845,262
plest_1302,yrdb205,262
plest_1303,yrdb1258,262
plest_1304,yrdb3497,262
plest_1305,yrdb2975,262
plest_1306,yrdb911,262
plest_1307,yrdb3066,262
plest_1308,yrdb1368,262
plest_1309,yrdb3389,262
plest_1310,yrdb2705,262
plest_1311,yrdb156,262
plest_1312,yrdb1627,262
plest_1313,yrdb1382,262
plest_1314,yrdb1823,262
plest_1315,yrdb2621,262
plest_1316,yrdb2293,262
plest_1317,yrdb3379,262
plest_1318,yrdb814,262
plest_1319,yrdb1253,262
plest_1320,yrdb3018,262
plest_1321,yrdb613,262
plest_1322,yrdb1482,262
plest_1323,yrdb2174,262
plest_1324,yrdb2448,262
plest_1325,yrdb249,262
plest_1326,yrdb2966,262
plest_1327,yrdb3329,262
plest_1328,yrdb3079,262
plest_1329,yrdb3238,262
plest_1330,yrdb2145,262
plest_1331,yrdb3461,262
plest_1332,yrdb180,263
plest_1333,yrdb3366,264
plest_1334,yrdb577,265
plest_1335,yrdb1985,281
plest_1336,yrdb3091,281
plest_1337,yrdb1872,281
plest_1338,yrdb2622,281
plest_1339,yrdb2983,281
plest_1340,yrdb2744,281
plest_1341,yrdb3401,281
plest_1342,yrdb2568,281
plest_1343,yrdb2308,281
plest_1344,yrdb3311,281
plest_1345,yrdb2645,281
plest_1346,yrdb205,281
plest_1347,yrdb290,281
plest_1348,yrdb2845,281
plest_1349,yrdb1075,281
plest_1350,yrdb924,281
plest_1351,yrdb2854,281
plest_1352,yrdb1207,281
plest_1353,yrdb646,281
plest_1354,yrdb272,281
plest_1355,yrdb2998,281
plest_1356,yrdb598,281
plest_1357,yrdb651,281
plest_1358,yrdb1200,281
plest_1359,yrdb3392,281
plest_1360,yrdb652,281
plest_1361,yrdb2716,281
plest_1362,yrdb1820,281
plest_1363,yrdb1321,281
plest_1364,yrdb2175,281
plest_1365,yrdb859,281
plest_1366,yrdb2278,281
plest_1367,yrdb2790,281
plest_1368,yrdb531,281
plest_1369,yrdb769,281
plest_1370,yrdb1866,281
plest_1371,yrdb3474,281
plest_1372,yrdb2770,281
plest_1373,yrdb2278,281
plest_1374,yrdb210,281
plest_1375,yrdb2905,281
plest_1376,yrdb973,281
plest_1377,yrdb3130,281
plest_1378,yrdb1559,281
plest_1379,yrdb2405,281
plest_1380,yrdb2449,281
plest_1381,yrdb286,281
plest_1382,yrdb699,281
plest_1383,yrdb3078,281
plest_1384,yrdb2462,281
plest_1385,yrdb2751,281
plest_1386,yrdb3507,281
plest_1387,yrdb889,281
plest_1388,yrdb577,281
plest_1389,yrdb1324,281
plest_1390,yrdb233,281
plest_1391,yrdb1619,281
plest_1392,yrdb2811,281
plest_1393,yrdb1493,281
plest_1394,yrdb1814,281
plest_1395,yrdb3147,281
plest_1396,yrdb1571,281
plest_1397,yrdb3497,281
plest_1398,yrdb3473,281
plest_1399,yrdb1945,281
plest_1400,yrdb1383,281
plest_1401,yrdb716,281
plest_1402,yrdb3133,281
plest_1403,yrdb2231,281
plest_1404,yrdb3674,281
plest_1405,yrdb1480,281
plest_1406,yrdb2661,281
plest_1407,yrdb954,281
plest_1408,yrdb3414,281
plest_1409,yrdb438,281
plest_1410,yrdb3675,281
plest_1411,yrdb3676,281
plest_1412,yrdb2467,281
plest_1413,yrdb1731,281
plest_1414,yrdb841,281
plest_1415,yrdb3397,281
plest_1416,yrdb2845,327
plest_1417,yrdb1932,327
plest_1418,yrdb1804,327
plest_1419,yrdb3507,327
plest_1420,yrdb577,327
plest_1421,yrdb3068,327
plest_1422,yrdb2720,327
plest_1423,yrdb34,327
plest_1424,yrdb3677,327
plest_1425,yrdb1333,327
plest_1426,yrdb3110,327
plest_1427,yrdb973,327
plest_1428,yrdb2650,327
plest_1429,yrdb1282,327
plest_1430,yrdb1985,327
plest_1431,yrdb954,327
plest_1432,yrdb3236,327
plest_1433,yrdb2411,327
plest_1434,yrdb3126,327
plest_1435,yrdb3216,327
plest_1436,yrdb3153,327
plest_1437,yrdb3147,327
plest_1438,yrdb2044,327
plest_1439,yrdb1482,327
plest_1440,yrdb1561,327
plest_1441,yrdb1018,327
plest_1442,yrdb577,366
plest_1443,yrdb1017,366
plest_1444,yrdb1985,366
plest_1445,yrdb1422,366
plest_1446,yrdb846,366
plest_1447,yrdb3216,366
plest_1448,yrdb3184,366
plest_1449,yrdb355,366
plest_1450,yrdb3071,366
plest_1451,yrdb2105,382
plest_1452,yrdb1693,382
plest_1453,yrdb3126,382
plest_1454,yrdb3216,382
plest_1455,yrdb303,382
plest_1456,yrdb577,382
plest_1457,yrdb40,382
plest_1458,yrdb94,395
plest_1459,yrdb2819,395
plest_1460,yrdb2105,395
plest_1461,yrdb1693,395
plest_1462,yrdb1375,395
plest_1463,yrdb3126,395
plest_1464,yrdb3216,395
plest_1465,yrdb3153,395
plest_1466,yrdb1422,395
plest_1467,yrdb1509,395
plest_1468,yrdb577,395
plest_1469,yrdb671,395
plest_1470,yrdb2854,395
plest_1471,yrdb1985,497
plest_1472,yrdb3313,497
plest_1473,yrdb2223,497
plest_1474,yrdb2373,497
plest_1475,yrdb2295,497
plest_1476,yrdb1872,497
plest_1477,yrdb3091,497
plest_1478,yrdb1832,497
plest_1479,yrdb3411,497
plest_1480,yrdb1122,497
plest_1481,yrdb1531,497
plest_1482,yrdb1347,497
plest_1483,yrdb2689,497
plest_1484,yrdb594,497
plest_1485,yrdb289,497
plest_1486,yrdb3105,497
plest_1487,yrdb3553,497
plest_1488,yrdb1594,497
plest_1489,yrdb3118,497
plest_1490,yrdb2182,497
plest_1491,yrdb205,497
plest_1492,yrdb3678,497
plest_1493,yrdb1458,497
plest_1494,yrdb1144,497
plest_1495,yrdb3409,497
plest_1496,yrdb2903,497
plest_1497,yrdb49,497
plest_1498,yrdb1486,497
plest_1499,yrdb245,497
plest_1500,yrdb1614,497
plest_1501,yrdb1491,497
plest_1502,yrdb2770,497
plest_1503,yrdb1790,497
plest_1504,yrdb1784,497
plest_1505,yrdb1788,497
plest_1506,yrdb1699,497
plest_1507,yrdb967,497
plest_1508,yrdb1075,497
plest_1509,yrdb2101,497
plest_1510,yrdb3679,497
plest_1511,yrdb671,497
plest_1512,yrdb2854,497
plest_1513,yrdb466,497
plest_1514,yrdb3123,497
plest_1515,yrdb1509,497
plest_1516,yrdb2639,497
plest_1517,yrdb3680,497
plest_1518,yrdb32,497
plest_1519,yrdb2825,497
plest_1520,yrdb1029,497
plest_1521,yrdb1055,497
plest_1522,yrdb64,497
plest_1523,yrdb1165,497
plest_1524,yrdb817,497
plest_1525,yrdb3681,497
plest_1526,yrdb1888,497
plest_1527,yrdb1981,497
plest_1528,yrdb3423,497
plest_1529,yrdb1598,497
plest_1530,yrdb2864,497
plest_1531,yrdb1572,497
plest_1532,yrdb2329,497
plest_1533,yrdb1019,497
plest_1534,yrdb885,497
plest_1535,yrdb2544,497
plest_1536,yrdb1567,497
plest_1537,yrdb1546,497
plest_1538,yrdb664,497
plest_1539,yrdb22,497
plest_1540,yrdb3570,497
plest_1541,yrdb2690,497
plest_1542,yrdb125,497
plest_1543,yrdb2372,497
plest_1544,yrdb438,497
plest_1545,yrdb1317,497
plest_1546,yrdb2467,497
plest_1547,yrdb3682,497
plest_1548,yrdb2183,497
plest_1549,yrdb383,497
plest_1550,yrdb2030,497
plest_1551,yrdb2169,497
plest_1552,yrdb326,497
plest_1553,yrdb3494,497
plest_1554,yrdb3366,497
plest_1555,yrdb3130,497
plest_1556,yrdb3683,497
plest_1557,yrdb36,497
plest_1558,yrdb2459,497
plest_1559,yrdb3374,497
plest_1560,yrdb2897,497
plest_1561,yrdb1002,497
plest_1562,yrdb3684,497
plest_1563,yrdb2897,497
plest_1564,yrdb2998,497
plest_1565,yrdb2278,497
plest_1566,yrdb1980,497
plest_1567,yrdb2056,497
plest_1568,yrdb755,497
plest_1569,yrdb1826,497
plest_1570,yrdb1002,497
plest_1571,yrdb3013,497
plest_1572,yrdb3474,497
plest_1573,yrdb2774,497
plest_1574,yrdb2188,497
plest_1575,yrdb996,497
plest_1576,yrdb1321,497
plest_1577,yrdb2001,497
plest_1578,yrdb532,497
plest_1579,yrdb2786,497
plest_1580,yrdb2118,497
plest_1581,yrdb2645,497
plest_1582,yrdb232,497
plest_1583,yrdb2820,497
plest_1584,yrdb146,497
plest_1585,yrdb1265,497
plest_1586,yrdb1960,497
plest_1587,yrdb924,497
plest_1588,yrdb84,497
plest_1589,yrdb2218,497
plest_1590,yrdb1817,497
plest_1591,yrdb940,497
plest_1592,yrdb3504,497
plest_1593,yrdb1309,497
plest_1594,yrdb1470,497
plest_1595,yrdb2105,497
plest_1596,yrdb1642,497
plest_1597,yrdb2623,497
plest_1598,yrdb717,497
plest_1599,yrdb1376,497
plest_1600,yrdb871,497
plest_1601,yrdb368,497
plest_1602,yrdb1721,497
plest_1603,yrdb1721,497
plest_1604,yrdb3685,497
plest_1605,yrdb3414,497
plest_1606,yrdb2273,497
plest_1607,yrdb3686,497
plest_1608,yrdb40,497
plest_1609,yrdb3007,497
plest_1610,yrdb611,497
plest_1611,yrdb3687,497
plest_1612,yrdb713,497
plest_1613,yrdb3510,497
plest_1614,yrdb1803,497
plest_1615,yrdb1143,497
plest_1616,yrdb2512,497
plest_1617,yrdb3460,497
plest_1618,yrdb3027,497
plest_1619,yrdb1693,497
plest_1620,yrdb3085,497
plest_1621,yrdb1260,497
plest_1622,yrdb2966,497
plest_1623,yrdb3569,497
plest_1624,yrdb191,497
plest_1625,yrdb1433,497
plest_1626,yrdb2709,497
plest_1627,yrdb2294,497
plest_1628,yrdb2985,497
plest_1629,yrdb1819,497
plest_1630,yrdb1464,497
plest_1631,yrdb3341,497
plest_1632,yrdb821,497
plest_1633,yrdb2114,497
plest_1634,yrdb2440,497
plest_1635,yrdb1426,497
plest_1636,yrdb3251,497
plest_1637,yrdb3136,497
plest_1638,yrdb1480,497
plest_1639,yrdb3088,497
plest_1640,yrdb1035,497
plest_1641,yrdb3458,497
plest_1642,yrdb3688,497
plest_1643,yrdb1202,497
plest_1644,yrdb2411,497
plest_1645,yrdb3390,497
plest_1646,yrdb1610,497
plest_1647,yrdb1745,497
plest_1648,yrdb3211,497
plest_1649,yrdb2985,497
plest_1650,yrdb2744,497
plest_1651,yrdb804,497
plest_1652,yrdb3004,497
plest_1653,yrdb3689,497
plest_1654,yrdb630,497
plest_1655,yrdb910,497
plest_1656,yrdb2854,546
plest_1657,yrdb64,546
plest_1658,yrdb32,546
plest_1659,yrdb1809,546
plest_1660,yrdb34,546
plest_1661,yrdb1888,546
plest_1662,yrdb125,546
plest_1663,yrdb1572,546
plest_1664,yrdb2864,546
plest_1665,yrdb1546,546
plest_1666,yrdb885,546
plest_1667,yrdb2459,546
plest_1668,yrdb3374,546
plest_1669,yrdb2948,546
plest_1670,yrdb536,546
plest_1671,yrdb3366,546
plest_1672,yrdb2230,546
plest_1673,yrdb1183,546
plest_1674,yrdb2874,546
plest_1675,yrdb1985,546
plest_1676,yrdb1260,546
plest_1677,yrdb2183,572
plest_1678,yrdb1607,572
plest_1679,yrdb1183,572
plest_1680,yrdb2230,572
plest_1681,yrdb3494,572
plest_1682,yrdb2327,572
plest_1683,yrdb541,572
plest_1684,yrdb3487,572
plest_1685,yrdb1710,572
plest_1686,yrdb2283,572
plest_1687,yrdb1840,572
plest_1688,yrdb724,572
plest_1689,yrdb302,572
plest_1690,yrdb3690,572
plest_1691,yrdb3550,572
plest_1692,yrdb3555,572
plest_1693,yrdb1491,572
plest_1694,yrdb1721,572
plest_1695,yrdb28,572
plest_1696,yrdb2122,572
plest_1697,yrdb2874,572
plest_1698,yrdb1131,572
plest_1699,yrdb3313,1582
plest_1700,yrdb2697,1582
plest_1701,yrdb2064,1582
plest_1702,yrdb3180,1582
plest_1703,yrdb3063,1582
plest_1704,yrdb416,1582
plest_1705,yrdb2733,1582
plest_1706,yrdb2568,1582
plest_1707,yrdb1743,1582
plest_1708,yrdb543,1582
plest_1709,yrdb454,1582
plest_1710,yrdb2353,1582
plest_1711,yrdb1609,1582
plest_1712,yrdb1010,1582
plest_1713,yrdb3344,1582
plest_1714,yrdb3023,1582
plest_1715,yrdb160,1582
plest_1716,yrdb1653,1582
plest_1717,yrdb2384,1582
plest_1718,yrdb1039,1582
plest_1719,yrdb3260,1582
plest_1720,yrdb231,1582
plest_1721,yrdb762,1582
plest_1722,yrdb1997,1582
plest_1723,yrdb486,1582
plest_1724,yrdb1439,1582
plest_1725,yrdb2010,1582
plest_1726,yrdb480,1582
plest_1727,yrdb1136,1582
plest_1728,yrdb3615,1582
plest_1729,yrdb3692,1582
plest_1730,yrdb2812,1582
plest_1731,yrdb3693,1582
plest_1732,yrdb3694,1582
plest_1733,yrdb438,1582
plest_1734,yrdb2872,1582
plest_1735,yrdb3053,1582
plest_1736,yrdb2051,1582
plest_1737,yrdb3695,1582
plest_1738,yrdb2866,1582
plest_1739,yrdb3132,1582
plest_1740,yrdb895,1582
plest_1741,yrdb2477,1582
plest_1742,yrdb1640,1582
plest_1743,yrdb115,1582
plest_1744,yrdb2436,1582
plest_1745,yrdb650,1582
plest_1746,yrdb1557,1582
plest_1747,yrdb1651,1582
plest_1748,yrdb3696,1582
plest_1749,yrdb1608,1582
plest_1750,yrdb3697,1582
plest_1751,yrdb3463,1582
plest_1752,yrdb2136,1582
plest_1753,yrdb1558,1582
plest_1754,yrdb443,1582
plest_1755,yrdb3014,1582
plest_1756,yrdb3500,1582
plest_1757,yrdb1940,1582
plest_1758,yrdb984,1582
plest_1759,yrdb192,1582
plest_1760,yrdb945,1582
plest_1761,yrdb3274,1582
plest_1762,yrdb2951,1582
plest_1763,yrdb3125,1582
plest_1764,yrdb691,1582
plest_1765,yrdb3171,1582
plest_1766,yrdb1586,1582
plest_1767,yrdb2167,1582
plest_1768,yrdb3698,1582
plest_1769,yrdb671,1582
plest_1770,yrdb1588,1582
plest_1771,yrdb1891,1582
plest_1772,yrdb218,1582
plest_1773,yrdb2540,1582
plest_1774,yrdb2387,1582
plest_1775,yrdb2378,1582
plest_1776,yrdb3699,1582
plest_1777,yrdb3078,1582
plest_1778,yrdb3286,1582
plest_1779,yrdb2449,1582
plest_1780,yrdb1335,1582
plest_1781,yrdb3200,1582
plest_1782,yrdb1833,1582
plest_1783,yrdb3339,1582
plest_1784,yrdb2561,1582
plest_1785,yrdb525,1582
plest_1786,yrdb681,1582
plest_1787,yrdb2271,1582
plest_1788,yrdb2031,1582
plest_1789,yrdb1735,1582
plest_1790,yrdb3700,1582
plest_1791,yrdb281,1582
plest_1792,yrdb2434,1582
plest_1793,yrdb1738,1582
plest_1794,yrdb1173,1582
plest_1795,yrdb2529,1582
plest_1796,yrdb1462,1582
plest_1797,yrdb2338,1582
plest_1798,yrdb686,1582
plest_1799,yrdb1041,1582
plest_1800,yrdb3108,1582
plest_1801,yrdb227,1582
